20230101T,16530.33,16621.81,16491.36,16613.48,12937.22364066
20230102T,16613.59,16781.17,16549.51,16668.94,15858.58462054
20230103T,16666.94,16768.58,16598.88,16670.73,21452.851104
20230104T,16670.41,16983.62,16650.05,16849.16,30903.51031053
20230105T,16848.84,16873.96,16750.9,16825.82,17914.67316352
20230106T,16825.98,17032.24,16673.14,16950.52,28559.33566316
20230107T,16951.53,16977.59,16899.87,16944.73,7022.05920132
20230108T,16946.8,17164.44,16913.17,17124.86,11366.88083305
20230109T,17126.45,17397.21,17106.94,17179.7,38727.34391759
20230110T,17179.19,17492.41,17149.74,17443.89,29111.70001134
20230111T,17442.9,17992.04,17311.01,17941.69,32805.65978934
20230112T,17946.85,19109.16,17907.18,18852.7,74350.71269976
20230113T,18855.18,19994.7,18720.22,19932.48,64383.84050075
20230114T,19934.34,21367.25,19900.36,20959.43,71677.86423564
